,MOF,Ar_273_0.01,Ar_273_0.05,Ar_273_0.1,Ar_273_0.5,Ar_273_1,Ar_273_5,Ar_273_15,Ar_293_0.01,Ar_293_0.05,Ar_293_0.1,Ar_293_0.5,Ar_293_1,Ar_293_5,Ar_293_15,Ar_313_0.01,Ar_313_0.05,Ar_313_0.1,Ar_313_0.5,Ar_313_1,Ar_313_5,Ar_313_15
115,AHEQAH_clean,0.005265652,0.026755831,0.053929941,0.272324357,0.534249864,2.470208783,6.230283805,0.003869069,0.019296547,0.038335155,0.190613816,0.385735736,1.769359011,4.695878754,0.002767604,0.014177291,0.028503303,0.140462306,0.282005162,1.324285929,3.626756191
116,AHINIP_clean,,,,,,,,0.002216132,0.010955262,0.021168999,0.101055837,0.185520831,0.587071075,1.014833886,,,,,,,
117,AHIYOH_clean,0.009765597,0.049233908,0.095504672,0.410413236,0.720509843,1.83442505,2.634872846,0.00582546,0.029001262,0.057512289,0.26723405,0.473363357,1.423502596,2.240289052,0.00369502,0.018704574,0.036918043,0.176596939,0.32318694,1.106683472,1.89348211
118,AHIYUN_clean,,,,,,,,0.190035641,0.647909251,0.963471486,1.701328461,1.993013522,2.63015292,3.059831296,,,,,,,
119,AHOBEG_clean,,,,,,,,0.00488506,0.024871869,0.04879106,0.222334962,0.402546311,1.208187758,1.968626218,,,,,,,
120,AHOJUC_clean,,,,,,,,0.001007954,0.004824714,0.009525071,0.046340634,0.094843039,0.386584919,0.963288832,,,,,,,
121,AHOKAJ_clean,,,,,,,,0.001848164,0.009370546,0.018166453,0.087886898,0.172293986,0.69273889,1.368701789,,,,,,,
122,AHOKIR01_clean,0.011689013,0.059867455,0.11746383,0.529020651,0.92625585,2.208270027,2.765758045,0.006497774,0.033750737,0.066012081,0.311930846,0.557060945,1.731858505,2.479357973,0.003778619,0.019484945,0.038499482,0.184529785,0.359000932,1.277628354,2.135766007
123,AHOKIR_clean,0.005858756,0.028416684,0.056391602,0.268576372,0.496818037,1.713426754,2.743854029,0.003441913,0.017199912,0.033919458,0.167521419,0.323188076,1.214690588,2.24168436,0.00227638,0.010851137,0.021817005,0.107710405,0.211657224,0.848854964,1.796657943
124,AHOKOX_clean,0.005828712,0.029674478,0.057822438,0.283368344,0.529569333,2.030716251,3.586786775,0.003741264,0.017918738,0.035866453,0.173684666,0.344648508,1.39362532,2.809259412,0.0023586,0.011765057,0.022954694,0.113976573,0.226008518,0.962067727,2.171508004
125,AHOZAA_clean,,,,,,,,0.007789969,0.037877697,0.075601969,0.315548539,0.51857084,1.257848944,1.798476446,,,,,,,
126,AHUFIU_clean,0.002051883,0.010835577,0.021909053,0.10679641,0.215479288,1.020562635,2.927544364,0.001507316,0.008201956,0.016240356,0.081519598,0.162403557,0.778552023,2.218265692,0.0014497,0.006360093,0.012653277,0.063193901,0.127038308,0.613903289,1.717362791
127,AHUTIH01_clean,,,,,,,,0.001117872,0.005672444,0.011049369,0.056138121,0.10733457,0.455327854,1.030000789,,,,,,,
128,AHUTIH_clean,,,,,,,,0.000986982,0.004876961,0.009837517,0.048136007,0.095244185,0.408302544,0.945398093,,,,,,,
129,AJAKON_clean,0.005672291,0.028724127,0.05629498,0.277361046,0.507055428,1.744907643,3.027707223,0.003593361,0.017343128,0.034797032,0.171153564,0.326558858,1.250665798,2.433927238,0.002382423,0.011730018,0.023168682,0.114209096,0.219557704,0.894164218,1.937651856
130,AJAMEF_clean,,,,,,,,0.003834985,0.018735929,0.036784378,0.175295243,0.32946494,1.086690804,1.867154356,,,,,,,
131,AJAYIT_clean,0.003076,0.015077166,0.029431129,0.139455583,0.264883334,0.913034189,1.67522595,0.00194831,0.009456717,0.018927198,0.092518264,0.174697777,0.650211475,1.312578711,0.001250519,0.006433659,0.013056854,0.063013005,0.120352615,0.474096937,1.0219713
132,AJIGIL_clean,0.00225669,0.010835455,0.021502781,0.107973389,0.210286776,0.905351563,2.017923895,0.00153196,0.007524042,0.015044951,0.074458255,0.143832952,0.640654694,1.561383372,0.001116336,0.005244377,0.010845898,0.053447323,0.105253038,0.473593766,1.204116163
133,AJINOY_clean,,,,,,,,0.000521864,0.002910652,0.00527924,0.02743151,0.053066798,0.202994854,0.427062898,,,,,,,
134,AJOTEY_clean,0.004327015,0.022513477,0.044441907,0.220417724,0.428009416,1.784193466,3.863488994,0.003095249,0.015374569,0.030989156,0.153510667,0.300292459,1.304926506,3.029440056,0.002231846,0.011374248,0.022378466,0.111430627,0.21991435,0.966991088,2.391033766
135,AJOVEB_clean,0.004200482,0.021364957,0.041416427,0.196259989,0.354554424,1.213745444,1.971396086,0.002435299,0.012596247,0.024485232,0.118787325,0.235410518,0.861801703,1.598756064,0.001609912,0.007924751,0.015784125,0.076888734,0.149695853,0.607038803,1.260654375
136,AJOXAA_clean,0.006930099,0.034697432,0.067744158,0.323876168,0.591035053,2.050831955,3.5585909,0.004433177,0.02198204,0.044034489,0.212154912,0.40868809,1.508132993,2.872239881,0.002937632,0.014731186,0.029411521,0.143735329,0.281967,1.112912635,2.309626663
137,AJUNOK_clean,,,,,,,,0.004251695,0.02089601,0.042217879,0.192510112,0.351858385,1.05020024,1.690240821,,,,,,,
138,AKEDIF_clean,0.010564254,0.052055038,0.103460605,0.493148512,0.927832405,3.312836139,5.775022804,0.006762291,0.033663071,0.066474775,0.321199067,0.626691619,2.422882452,4.750294985,0.004414948,0.022889622,0.045523834,0.221671758,0.437636922,1.780391764,3.848025435
139,AKOBAF_clean,0.00783988,0.039625032,0.079807654,0.371028161,0.674403071,2.171509734,3.412348243,0.004647005,0.024235064,0.0483731,0.231224737,0.436671013,1.582265193,2.843584293,0.003046686,0.015530984,0.031406095,0.149560596,0.291864775,1.144782957,2.292326823
140,AKOHEO_clean,0.00167322,0.008439865,0.017060244,0.082825238,0.162622539,0.695227082,1.565312555,0.00111953,0.005679227,0.011399244,0.055801186,0.110904618,0.488712959,1.190608699,0.000820989,0.004075435,0.008133514,0.040053128,0.079783415,0.35827298,0.909912194
141,AKOXIJ_clean,0.073237545,0.314934013,0.546364269,1.634116552,2.351109873,4.313319798,5.444576053,0.037402493,0.173500725,0.32501117,1.105336855,1.694559061,3.600491893,4.84948483,0.020504493,0.099585271,0.192737506,0.735669319,1.226087242,2.947512797,4.281900527
142,AKUHOD01_clean,,,,,,,,6.60E-05,0.000344626,0.000585192,0.003314224,0.006310677,0.030431113,0.090661151,,,,,,,
143,AKUHOD03_clean,,,,,,,,0.000127293,0.00051766,0.001081993,0.005558475,0.011063911,0.052559411,0.151673172,,,,,,,
144,AKUHOD_clean,,,,,,,,5.93E-05,0.000351339,0.00070044,0.003357862,0.007045804,0.034261156,0.096736856,,,,,,,
145,AKUKUO_clean,0.00756536,0.03805664,0.074674374,0.347214689,0.63182636,1.897694416,3.021827653,0.004567802,0.023240742,0.046172458,0.224656647,0.426265694,1.428902958,2.507373453,0.003024599,0.015314205,0.029962071,0.145147916,0.280092156,1.059171775,2.059960673
146,ALAHUS_clean,0.003834525,0.018895036,0.037132556,0.181418925,0.356948441,1.506849682,3.260817135,0.002473622,0.012372815,0.024856195,0.12411748,0.245223799,1.069535082,2.526227873,0.001781996,0.008761773,0.017749383,0.088334056,0.172299576,0.777505368,1.950000993
147,ALALUU01_clean,,,,,,,,0.000102758,0.000475993,0.000928363,0.004685518,0.009518676,0.045001992,0.132431126,,,,,,,
148,ALALUU_clean,,,,,,,,7.47E-05,0.000400593,0.000836742,0.004141044,0.00819557,0.042321851,0.117146276,,,,,,,
149,ALAMUW_clean,0.006795232,0.031494669,0.063185984,0.309272029,0.596148195,2.530392183,6.371294073,0.00431374,0.022305344,0.04452329,0.22147715,0.430072385,1.885925295,4.94099898,0.00311201,0.016490222,0.032471659,0.163716093,0.324470001,1.464024526,3.906890628
150,ALANAD_clean,0.005761891,0.028709349,0.056908858,0.282632974,0.559783421,2.589587022,6.723107064,0.004069409,0.020868523,0.041148054,0.205973071,0.408919695,1.894917336,5.119402197,0.003019464,0.016217104,0.030974529,0.155152009,0.312226977,1.439187662,4.006730893
151,ALATAK_clean,,,,,,,,0.000491143,0.002286884,0.004760139,0.023487154,0.047366784,0.236432676,0.674339178,,,,,,,
152,ALEJAE_clean,0.004513556,0.022683851,0.04597971,0.226432264,0.456338727,2.166965948,6.258041616,0.003780203,0.018510594,0.037332467,0.18023098,0.367745378,1.746648756,5.13466776,0.003136539,0.015052222,0.030468482,0.151345261,0.303927728,1.437257666,4.2969005
153,ALEJEI_clean,0.00503139,0.024766817,0.051242155,0.248108754,0.502816163,2.242442912,6.073695875,0.003689462,0.018353142,0.036914803,0.184352043,0.365697358,1.707891483,4.692071252,0.002751121,0.014367714,0.028695068,0.140717494,0.280886782,1.334512384,3.690071119
154,ALEJIM_clean,0.005342311,0.026758357,0.052931668,0.269154839,0.528049634,2.367529562,6.297450981,0.003884709,0.01931991,0.03853284,0.195024446,0.390376519,1.763995717,4.852015396,0.00285837,0.014719771,0.029640129,0.148090323,0.293920695,1.365899798,3.829788555
155,ALEQIT_clean,0.004354225,0.021213418,0.042005128,0.191053331,0.347487717,1.007444212,1.617734108,0.002539393,0.013351815,0.025457932,0.123372001,0.226381999,0.757863762,1.328823834,0.001652548,0.008582737,0.016835193,0.081604574,0.155361258,0.562195575,1.08383295
156,ALIBUT_clean,0.002828976,0.014077784,0.027973191,0.135878065,0.250552229,0.983490587,2.115814143,0.001840847,0.009093224,0.018787255,0.090030725,0.172204607,0.724770454,1.661533555,0.001327874,0.006592404,0.012873121,0.064484547,0.124185208,0.543615353,1.321075636
157,ALICAA_clean,0.002353672,0.011884494,0.023209326,0.113000021,0.213763272,0.844681669,1.851285,0.001637505,0.007841886,0.015827005,0.075814111,0.149465345,0.626143045,1.445764432,0.001123746,0.005544069,0.011108047,0.053976284,0.106399675,0.4655984,1.139578063
158,ALIFUY_clean,,,,,,,,0.003945723,0.019503676,0.039208475,0.180760967,0.335393095,1.025418325,1.604430061,,,,,,,
159,ALIPEQ_clean,,,,,,,,0.000399263,0.001954139,0.003735826,0.019157123,0.038111803,0.193817787,0.556454441,,,,,,,
160,ALIXAU_clean_h,0.005610289,0.027297353,0.052319464,0.255412661,0.481693694,1.642341655,2.880661214,0.003012659,0.015515377,0.030310014,0.155155626,0.287317959,1.098321591,2.274668447,0.001819453,0.009293662,0.018422425,0.092875479,0.177120599,0.761976536,1.760437631
161,ALIXOJ_clean,0.004807087,0.023507639,0.046476533,0.230059058,0.448408098,1.988548251,4.664328105,0.003245605,0.016249925,0.03239692,0.159639091,0.316967713,1.421483017,3.592002178,0.002281997,0.011657459,0.023006125,0.115987661,0.229283792,1.051965849,2.77490469
162,ALIXUP_clean,0.001103636,0.005614991,0.011047425,0.055036589,0.110048284,0.526723462,1.457134471,0.00081044,0.003984431,0.008021416,0.039533134,0.079855962,0.386773317,1.061252697,0.00061267,0.003032925,0.005995316,0.029659874,0.059760926,0.292593566,0.809214275
163,ALOLES_ion_b,0.000697979,0.003647543,0.00706042,0.034735292,0.067506615,0.276476749,0.553284437,0.000505433,0.002434503,0.004796802,0.023527916,0.046736927,0.193589341,0.443011001,0.000287616,0.001694405,0.003340673,0.016201539,0.032264687,0.146694767,0.346207304
164,ALOLIY_clean,0.000953109,0.004803394,0.009011524,0.046153524,0.092365542,0.441748768,1.159642901,0.000695047,0.003774587,0.006953911,0.035925672,0.069272444,0.339674972,0.901247138,0.000603865,0.002687285,0.005544892,0.027538654,0.054863976,0.264098934,0.723877682
165,ALONEV_clean,0.00141542,0.006997682,0.01412483,0.068833386,0.134090686,0.563457003,1.344629243,0.000947605,0.004693417,0.009471695,0.046666537,0.092469242,0.410759962,1.032149266,0.00072131,0.003342176,0.00674419,0.03322811,0.067128571,0.313695218,0.798270428
166,ALUJEX_clean,0.006639319,0.032997717,0.065721977,0.317408809,0.59453778,2.03132617,3.451119396,0.0042226,0.021070384,0.042852821,0.206332081,0.392499382,1.476706122,2.825983122,0.002901484,0.014402652,0.028233531,0.137779629,0.266364716,1.078689659,2.274674555
167,ALUJIB_clean,0.006341654,0.033292346,0.065314578,0.311408218,0.588746323,2.046499051,3.545882248,0.004211715,0.020625095,0.04184065,0.203148798,0.387215548,1.485008596,2.856174232,0.002847055,0.014158568,0.02771062,0.13742748,0.268755911,1.079544067,2.284815229
168,ALUJOH_clean,0.005951735,0.02963594,0.058837863,0.286416128,0.54234251,1.967692317,3.520340948,0.003975532,0.019043419,0.038268272,0.188908013,0.361910342,1.409205894,2.824532505,0.002564974,0.013132594,0.026338117,0.127853797,0.250063585,1.021128104,2.241813843
169,ALUJUN_clean,,,,,,,,0.007168714,0.034821834,0.069285129,0.318196374,0.57371469,1.623940542,2.492772452,,,,,,,
170,ALUKAU_clean,,,,,,,,0.005836991,0.028444073,0.055506639,0.254316075,0.466561635,1.322825244,2.029575227,,,,,,,
171,ALUKIC_clean,0.003905868,0.019768417,0.039211346,0.198735533,0.397145576,1.898286551,5.460963052,0.00325201,0.01545929,0.030247438,0.152536265,0.302609759,1.443345172,4.23993554,0.002361956,0.012175594,0.023988253,0.120598004,0.241599269,1.162520053,3.357191963
172,ALUKOI_clean,0.00384191,0.019254781,0.039623405,0.192564775,0.387218711,1.86645576,5.375864058,0.002866591,0.015019918,0.029960679,0.147584191,0.297627883,1.40985661,4.125343531,0.002278572,0.011782988,0.023916525,0.118779752,0.236267559,1.143583043,3.299431809
173,ALUKUO_clean,0.003935132,0.019509346,0.03817867,0.191496588,0.392100919,1.855039684,5.359773768,0.002976719,0.014742651,0.029403554,0.149740792,0.296313182,1.42030921,4.145965964,0.002446772,0.011827946,0.023934959,0.118434497,0.234681557,1.146321339,3.282926126
174,ALULAV_clean,0.003814181,0.01940597,0.038426612,0.190379543,0.380507786,1.849081764,5.314158653,0.002945799,0.014966332,0.029360257,0.14830071,0.298477795,1.399307328,4.130838753,0.00234547,0.011886505,0.024041065,0.116882574,0.233661836,1.132797651,3.281747943
175,ALULEZ_clean,0.002845253,0.01382596,0.027768933,0.138419723,0.27374785,1.358035678,3.860047916,0.002118544,0.0110115,0.022226233,0.110810921,0.221455561,1.096641976,3.09979279,0.001890677,0.009188567,0.018524939,0.090863347,0.183863713,0.906077739,2.614695551
176,ALULID_clean,0.004625977,0.022934014,0.045487811,0.228614273,0.443606974,2.006852982,4.861780578,0.003312499,0.015923039,0.032329992,0.15721121,0.313975952,1.432491697,3.67584574,0.002448369,0.01188467,0.02383559,0.116700777,0.231350685,1.079641407,2.825484002
177,ALURAB_clean,0.005558977,0.028046066,0.055882815,0.273748536,0.514785118,2.083215839,4.083510059,0.003615492,0.018059699,0.035988734,0.177762956,0.348571482,1.449851599,3.179985014,0.002433162,0.012207676,0.024790855,0.12208437,0.239921488,1.044019605,2.453486793
178,ALUREF_clean,0.00598903,0.028700661,0.056990297,0.278210179,0.524793052,2.124620195,4.106734202,0.003657356,0.018288046,0.03652408,0.179990607,0.353794282,1.489901101,3.200820397,0.002530844,0.012650415,0.025426421,0.125840675,0.246339303,1.06536614,2.486059204
179,ALURIJ_clean,0.006154107,0.030076308,0.060595549,0.288857185,0.549400912,2.158015062,4.051315049,0.003914058,0.019610902,0.038877864,0.188518232,0.370504151,1.514209854,3.181453783,0.002695674,0.013314649,0.026022644,0.129629674,0.2525392,1.089783246,2.471478731
180,AMAFOK_clean,0.008025327,0.039601976,0.078921443,0.345797563,0.62293516,1.661776265,2.57292833,0.004907273,0.025214984,0.04983954,0.228895969,0.417849156,1.291663663,2.139630905,0.003161402,0.015963958,0.032688745,0.155355618,0.291875858,0.991379798,1.781311771
181,AMAGAX_clean,0.006948358,0.034384448,0.067788526,0.309959468,0.572973802,1.801286852,2.984123875,0.004367107,0.021894391,0.043118665,0.203658191,0.377256156,1.353168346,2.419817819,0.002963814,0.01468118,0.02926819,0.141744307,0.27023511,1.019452015,1.970341284
182,AMALND_clean,,,,,,,,0.001060731,0.005334332,0.010755976,0.052706172,0.105295533,0.472009903,1.17334298,,,,,,,
183,AMIKOX_clean,,,,,,,,0.000352287,0.001469051,0.003196255,0.015551969,0.030678912,0.139144766,0.383875763,,,,,,,
184,AMILOY_clean,0.008020816,0.040133869,0.076745133,0.335216486,0.580972202,1.818182693,3.600492901,0.004760358,0.024125008,0.047551452,0.224518818,0.407934116,1.384799576,2.873381221,0.003250032,0.01562309,0.031599185,0.151647788,0.291211475,1.057484634,2.307936736
185,AMILUE_clean,0.007773563,0.038793343,0.076481496,0.330858286,0.574236802,1.750928486,3.52852629,0.004781211,0.024136924,0.047499321,0.21941737,0.4040734,1.352738652,2.825287601,0.003242584,0.016199516,0.032424353,0.150630477,0.282051212,1.052135934,2.285975934
186,AMIMAL_clean,0.007861442,0.039132943,0.077387097,0.336668723,0.578014108,1.769254971,3.510458972,0.004767806,0.024349918,0.048641747,0.220034013,0.411881222,1.364672316,2.810150078,0.003129384,0.016269521,0.031929848,0.151340956,0.291154875,1.049009615,2.278236628
187,AMIMEP_clean,0.008007411,0.039552975,0.077099628,0.334878376,0.587128197,1.73897546,3.504608031,0.004839301,0.024567382,0.048525568,0.21698357,0.40325419,1.338482898,2.792182555,0.003148747,0.016068443,0.031483006,0.149015888,0.288701712,1.037735787,2.272085101
188,AMIWID_clean,,,,,,,,0.007014937,0.034242302,0.066803474,0.29109127,0.501405434,1.254454875,1.785959094,,,,,,,
189,AMIWOJ_clean,,,,,,,,0.00671908,0.033270169,0.065582771,0.283493213,0.484142277,1.247529633,1.777632107,,,,,,,
190,AMIWUP_clean,,,,,,,,0.007091461,0.034614585,0.068469621,0.300158074,0.508949837,1.276320639,1.796985364,,,,,,,
191,AMIXAW_clean,,,,,,,,0.007250155,0.035542621,0.070065658,0.303601981,0.504862717,1.266233145,1.775866484,,,,,,,
192,AMIXEA_clean,,,,,,,,0.007405035,0.036124909,0.071462824,0.303501044,0.517747679,1.264176786,1.765822109,,,,,,,
193,AMIZIG_clean,0.002260376,0.011369691,0.022281655,0.109164854,0.214506281,0.82155057,1.612581718,0.001585654,0.007505579,0.015346824,0.074254486,0.146360485,0.593015329,1.27022967,0.001112105,0.005222599,0.010576299,0.051726442,0.100916742,0.435646813,0.994110033
194,AMIZON01_clean,,,,,,,,0.002956274,0.01503272,0.031064991,0.147743563,0.306372587,1.310395183,2.855731595,,,,,,,
195,AMODUC_clean,0.004270789,0.021328754,0.04197463,0.210343328,0.415321584,1.989868372,5.749729897,0.003210088,0.016179181,0.032316381,0.159471701,0.318481618,1.515519901,4.442798567,0.002465639,0.01263325,0.02577586,0.127933343,0.249664808,1.207508152,3.494745031
196,AMOFAK_clean,0.004208515,0.02077051,0.041062071,0.208549636,0.419258792,1.991355984,5.772438986,0.003168431,0.016196408,0.032545853,0.160592414,0.319059315,1.516233163,4.430044861,0.002578955,0.012580201,0.024902507,0.124920631,0.251604021,1.20893502,3.505288073
197,AMOYOR_clean,0.007324099,0.035793209,0.071281952,0.323745785,0.579787863,1.655146444,2.48769338,0.004436285,0.022106079,0.042596028,0.208674562,0.38530638,1.252768554,2.096254797,0.002890889,0.014159207,0.027792519,0.133686721,0.256973928,0.935493353,1.745920494
198,AMOZAE_clean,,,,,,,,0.000929665,0.004617113,0.009204908,0.04710647,0.09047915,0.406105455,0.935858181,,,,,,,
199,AMUFAR_clean,,,,,,,,0.003076459,0.014714497,0.030091868,0.142189818,0.265776496,0.915212821,1.674819182,,,,,,,
200,AMUFEV_clean,,,,,,,,0.002143985,0.010818063,0.021755043,0.10521576,0.199055813,0.766171667,1.45293968,,,,,,,
201,AMUFIZ_clean,,,,,,,,0.001418136,0.007046902,0.01338416,0.066448473,0.134260936,0.551400208,1.152025048,,,,,,,
202,AMUFOF_clean,0.003947205,0.020066918,0.040368989,0.193201408,0.362541541,1.315890649,2.506725446,0.002516134,0.012770469,0.025740818,0.124147169,0.238449839,0.92526358,1.954995409,0.001792199,0.008628422,0.016850366,0.082575529,0.162297312,0.666701401,1.500710699
203,AMUPOP_clean,0.012187307,0.059040789,0.114555212,0.476070503,0.796420803,1.881506897,2.544604406,0.00661458,0.033174971,0.064635926,0.285578344,0.508839724,1.450604601,2.189347669,0.003928418,0.019282359,0.038365559,0.183560191,0.337375934,1.07856985,1.838427628
204,AMUWUB_clean,0.00216942,0.010365005,0.02119104,0.104930168,0.208257258,0.952117764,2.525403303,0.001610098,0.007788381,0.015457408,0.076966426,0.152596564,0.725667397,1.929660257,0.001165449,0.005712571,0.011766819,0.058813035,0.118295384,0.56380809,1.535319656
