---- START at 2025-03-25 05:53:18, Target=4009/4009 ----
[1/4009] __pycache__ FAILED: Command '/home/ys/Research/PSID_server_room/simulations/[02]RASPA/bin/simulate simulation.input' died with <Signals.SIGSEGV: 11>.
[2/4009] QAWDID_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=22.9s, Completed=1/4009, ETA=2025-03-26 07:21:11
[1735/4009] WONZIJ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=38.4s, Completed=1714/4009, ETA=2025-03-25 09:11:20
[1719/4009] TUMDAI_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=78.8s, Completed=1715/4009, ETA=2025-03-25 09:11:18
[1716/4009] LADHIJ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=86.0s, Completed=1716/4009, ETA=2025-03-25 09:11:16
[1721/4009] VOGPEO_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=74.6s, Completed=1717/4009, ETA=2025-03-25 09:11:13
[1715/4009] EWUGEK_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=89.0s, Completed=1718/4009, ETA=2025-03-25 09:11:07
[1733/4009] JOYKUF_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=52.6s, Completed=1719/4009, ETA=2025-03-25 09:11:02
[1730/4009] ja203898s_si_004_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=58.7s, Completed=1720/4009, ETA=2025-03-25 09:10:56
[1712/4009] XUNGUJ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=97.5s, Completed=1721/4009, ETA=2025-03-25 09:10:53
[1687/4009] IBITEU_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=179.2s, Completed=1722/4009, ETA=2025-03-25 09:10:58
[1726/4009] VOBRUB_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=78.4s, Completed=1723/4009, ETA=2025-03-25 09:10:56
[1692/4009] MIGVON_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=185.5s, Completed=1724/4009, ETA=2025-03-25 09:11:24
[1734/4009] IWELIG_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=74.0s, Completed=1725/4009, ETA=2025-03-25 09:11:19
[1725/4009] FEWWOV_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=96.6s, Completed=1726/4009, ETA=2025-03-25 09:11:14
[1738/4009] jp102463p_si_002_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=59.2s, Completed=1727/4009, ETA=2025-03-25 09:11:07
[1742/4009] PELRIJ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=41.7s, Completed=1728/4009, ETA=2025-03-25 09:11:02
[1747/4009] LAVCUJ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=40.1s, Completed=1729/4009, ETA=2025-03-25 09:11:10
[1752/4009] ECOLOX_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=34.2s, Completed=1730/4009, ETA=2025-03-25 09:11:05
[1720/4009] LETPOR01_ion_b_helium_293.0K_0.1bar_14.0 Done. TimeForThis=118.3s, Completed=1731/4009, ETA=2025-03-25 09:10:59
[1648/4009] IPEBAI_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=329.0s, Completed=1732/4009, ETA=2025-03-25 09:10:59
[1729/4009] ic5021302_si_002_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=96.9s, Completed=1733/4009, ETA=2025-03-25 09:10:55
[1728/4009] NIGDIS_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=107.3s, Completed=1734/4009, ETA=2025-03-25 09:11:01
[1741/4009] cm503311x_alf11K_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=63.7s, Completed=1735/4009, ETA=2025-03-25 09:10:56
[1736/4009] DUYROF_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=90.3s, Completed=1736/4009, ETA=2025-03-25 09:10:52
[1749/4009] WUSGOI_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=56.9s, Completed=1737/4009, ETA=2025-03-25 09:11:04
[1737/4009] CODRUJ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=90.5s, Completed=1738/4009, ETA=2025-03-25 09:10:59
[1740/4009] CUWWEY_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=75.8s, Completed=1739/4009, ETA=2025-03-25 09:10:55
[1743/4009] ZUSBIA_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=75.6s, Completed=1740/4009, ETA=2025-03-25 09:11:02
[1748/4009] FEJKEM_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=68.6s, Completed=1741/4009, ETA=2025-03-25 09:10:58
[1754/4009] CAJHUS04_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=61.5s, Completed=1742/4009, ETA=2025-03-25 09:10:51
[1744/4009] NETFEY_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=76.5s, Completed=1743/4009, ETA=2025-03-25 09:10:54
[1703/4009] OREZUI_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=196.7s, Completed=1744/4009, ETA=2025-03-25 09:10:47
[1714/4009] ja411887c_si_002_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=159.8s, Completed=1745/4009, ETA=2025-03-25 09:10:44
[1756/4009] FOHSAW01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=60.4s, Completed=1746/4009, ETA=2025-03-25 09:10:38
[1759/4009] SOKWAS01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=44.5s, Completed=1747/4009, ETA=2025-03-25 09:10:34
[1753/4009] ZEZPAX01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=70.4s, Completed=1748/4009, ETA=2025-03-25 09:10:28
[1750/4009] PUFXIZ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=77.6s, Completed=1749/4009, ETA=2025-03-25 09:10:34
[1751/4009] GUFBUG_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=83.7s, Completed=1750/4009, ETA=2025-03-25 09:10:42
[1731/4009] FAGXIX_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=140.9s, Completed=1751/4009, ETA=2025-03-25 09:10:39
[1767/4009] BIWHAQ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=43.2s, Completed=1752/4009, ETA=2025-03-25 09:10:38
[1755/4009] GUXLIU_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=81.4s, Completed=1753/4009, ETA=2025-03-25 09:10:34
[1760/4009] FOKWIN_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=63.1s, Completed=1754/4009, ETA=2025-03-25 09:10:29
[1732/4009] BIXYEO_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=149.3s, Completed=1755/4009, ETA=2025-03-25 09:10:34
[1757/4009] YINCEF_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=74.1s, Completed=1756/4009, ETA=2025-03-25 09:10:36
[1772/4009] NEDWIE_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=42.9s, Completed=1757/4009, ETA=2025-03-25 09:10:31
[1765/4009] IYAKIE_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=64.7s, Completed=1758/4009, ETA=2025-03-25 09:10:31
[1762/4009] DITJOH_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=72.9s, Completed=1759/4009, ETA=2025-03-25 09:10:34
[1766/4009] NADKAG_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=69.7s, Completed=1760/4009, ETA=2025-03-25 09:10:32
[1769/4009] FUDGES_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=62.6s, Completed=1761/4009, ETA=2025-03-25 09:10:26
[1746/4009] ic401474f_si_002_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=116.4s, Completed=1762/4009, ETA=2025-03-25 09:10:19
[1761/4009] XAPSOY_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=82.3s, Completed=1763/4009, ETA=2025-03-25 09:10:14
[1776/4009] UXOWOU_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=46.9s, Completed=1764/4009, ETA=2025-03-25 09:10:19
[1771/4009] DEPJIR01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=62.1s, Completed=1765/4009, ETA=2025-03-25 09:10:19
[1739/4009] GORJEE_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=157.1s, Completed=1766/4009, ETA=2025-03-25 09:10:35
[1777/4009] YUNJIB_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=60.8s, Completed=1767/4009, ETA=2025-03-25 09:10:31
[1758/4009] j.jssc.2015.05.012_mmc6_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=103.9s, Completed=1768/4009, ETA=2025-03-25 09:10:26
[1785/4009] DUFKAS_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=42.3s, Completed=1769/4009, ETA=2025-03-25 09:10:20
[1770/4009] OLANAS_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=79.8s, Completed=1770/4009, ETA=2025-03-25 09:10:23
[1783/4009] KEDJAG14_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=51.1s, Completed=1771/4009, ETA=2025-03-25 09:10:17
[1781/4009] BIQHEQ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=66.6s, Completed=1772/4009, ETA=2025-03-25 09:10:18
[1779/4009] VASFED_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=69.4s, Completed=1773/4009, ETA=2025-03-25 09:10:15
[1775/4009] PIJJOI_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=78.6s, Completed=1774/4009, ETA=2025-03-25 09:10:15
[1745/4009] COXDIE_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=155.9s, Completed=1775/4009, ETA=2025-03-25 09:10:19
[1791/4009] XEKCOH_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=48.6s, Completed=1776/4009, ETA=2025-03-25 09:10:20
[1768/4009] ja102862j_si_005_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=111.9s, Completed=1777/4009, ETA=2025-03-25 09:10:28
[1774/4009] TEJGIA_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=93.9s, Completed=1778/4009, ETA=2025-03-25 09:10:23
[1788/4009] OYOVOP_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=71.3s, Completed=1779/4009, ETA=2025-03-25 09:10:35
[1792/4009] HEBKEG_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=60.3s, Completed=1780/4009, ETA=2025-03-25 09:10:30
[1793/4009] DADPAC_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=59.0s, Completed=1781/4009, ETA=2025-03-25 09:10:25
[1782/4009] XUNSIK_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=93.5s, Completed=1782/4009, ETA=2025-03-25 09:10:25
[1789/4009] MOGNAY_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=71.8s, Completed=1783/4009, ETA=2025-03-25 09:10:19
[1784/4009] FITGEW_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=90.5s, Completed=1784/4009, ETA=2025-03-25 09:10:24
[1790/4009] FIVQOR_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=77.2s, Completed=1785/4009, ETA=2025-03-25 09:10:19
[1797/4009] FASVIH_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=62.6s, Completed=1786/4009, ETA=2025-03-25 09:10:14
[1773/4009] HOVGIK_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=115.9s, Completed=1787/4009, ETA=2025-03-25 09:10:10
[1778/4009] IGIZOP_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=109.1s, Completed=1788/4009, ETA=2025-03-25 09:10:04
[1763/4009] LUDKIG_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=144.8s, Completed=1789/4009, ETA=2025-03-25 09:09:59
[1764/4009] CIXCAO_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=145.2s, Completed=1790/4009, ETA=2025-03-25 09:09:54
[1804/4009] KEDJAG02_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=49.0s, Completed=1791/4009, ETA=2025-03-25 09:09:55
[1780/4009] WUSSEK_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=123.2s, Completed=1792/4009, ETA=2025-03-25 09:10:12
[1802/4009] AQOSEG_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=66.0s, Completed=1793/4009, ETA=2025-03-25 09:10:09
[1800/4009] AVAQIX01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=68.2s, Completed=1794/4009, ETA=2025-03-25 09:10:05
[1799/4009] DUYVEA_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=73.5s, Completed=1795/4009, ETA=2025-03-25 09:10:08
[1786/4009] j.inoche.2015.06.036_inc06102-mmc1_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=114.0s, Completed=1796/4009, ETA=2025-03-25 09:10:05
[1794/4009] ERAMAN_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=94.6s, Completed=1797/4009, ETA=2025-03-25 09:10:00
[1796/4009] SIKYER_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=98.0s, Completed=1798/4009, ETA=2025-03-25 09:10:02
[1787/4009] LUCKIF_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=127.5s, Completed=1799/4009, ETA=2025-03-25 09:10:17
[1801/4009] cg0702636-file002_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=90.5s, Completed=1800/4009, ETA=2025-03-25 09:10:17
[1808/4009] MONRAJ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=77.4s, Completed=1801/4009, ETA=2025-03-25 09:10:21
[1810/4009] QIRWAR_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=68.6s, Completed=1802/4009, ETA=2025-03-25 09:10:17
[1795/4009] LAZKUU_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=118.3s, Completed=1803/4009, ETA=2025-03-25 09:10:13
[1807/4009] FELWUQ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=88.9s, Completed=1804/4009, ETA=2025-03-25 09:10:16
[1805/4009] MAKHAK_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=94.8s, Completed=1805/4009, ETA=2025-03-25 09:10:13
[1820/4009] QOZGAP_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=60.6s, Completed=1806/4009, ETA=2025-03-25 09:10:20
[1819/4009] NOCLOH_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=63.2s, Completed=1807/4009, ETA=2025-03-25 09:10:17
[1812/4009] acscombsci.5b00188_34903_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=74.6s, Completed=1808/4009, ETA=2025-03-25 09:10:11
[1821/4009] KOBRAV01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=62.5s, Completed=1809/4009, ETA=2025-03-25 09:10:05
[1817/4009] CUCTAX_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=65.4s, Completed=1810/4009, ETA=2025-03-25 09:09:59
[1813/4009] REYPIW_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=80.5s, Completed=1811/4009, ETA=2025-03-25 09:10:06
[1816/4009] MIFTUS_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=76.8s, Completed=1812/4009, ETA=2025-03-25 09:09:59
[1811/4009] YUSWIU_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=94.6s, Completed=1813/4009, ETA=2025-03-25 09:10:04
[1825/4009] CISLUN_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=60.5s, Completed=1814/4009, ETA=2025-03-25 09:10:03
[1830/4009] XAKZEP_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=55.9s, Completed=1815/4009, ETA=2025-03-25 09:10:06
[1834/4009] QIVJAG_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=38.2s, Completed=1816/4009, ETA=2025-03-25 09:10:08
[1809/4009] GISZUF_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=113.5s, Completed=1817/4009, ETA=2025-03-25 09:10:04
[1827/4009] cg5010616_si_003_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=73.8s, Completed=1818/4009, ETA=2025-03-25 09:10:12
[1829/4009] RUGKAH_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=68.3s, Completed=1819/4009, ETA=2025-03-25 09:10:07
[1828/4009] NOHSIM01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=72.2s, Completed=1820/4009, ETA=2025-03-25 09:10:05
[1839/4009] FAVKAP_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=35.5s, Completed=1821/4009, ETA=2025-03-25 09:10:01
[1826/4009] ja203898s_si_006_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=80.8s, Completed=1822/4009, ETA=2025-03-25 09:09:59
[1822/4009] QIVBUT_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=97.6s, Completed=1823/4009, ETA=2025-03-25 09:09:53
[1815/4009] PEGCEL_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=106.5s, Completed=1824/4009, ETA=2025-03-25 09:09:47
[1824/4009] QASTUC_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=97.6s, Completed=1825/4009, ETA=2025-03-25 09:09:49
[1818/4009] KODSUT_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=105.2s, Completed=1826/4009, ETA=2025-03-25 09:09:44
[1831/4009] HAWWUZ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=83.2s, Completed=1827/4009, ETA=2025-03-25 09:09:57
[1836/4009] EKOPIE_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=65.9s, Completed=1828/4009, ETA=2025-03-25 09:09:56
[1838/4009] PEWFII01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=61.2s, Completed=1829/4009, ETA=2025-03-25 09:09:52
[1806/4009] IZENEI_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=155.9s, Completed=1830/4009, ETA=2025-03-25 09:09:48
[1844/4009] KEDJAG24_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=51.4s, Completed=1831/4009, ETA=2025-03-25 09:09:49
[1814/4009] SOVHIU_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=133.0s, Completed=1832/4009, ETA=2025-03-25 09:09:47
[1840/4009] XIPTEW_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=60.8s, Completed=1833/4009, ETA=2025-03-25 09:09:43
[1798/4009] MOYTUR_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=196.1s, Completed=1834/4009, ETA=2025-03-25 09:10:02
[1842/4009] GOYXOJ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=83.7s, Completed=1835/4009, ETA=2025-03-25 09:10:21
[1851/4009] EXAXAE01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=54.6s, Completed=1836/4009, ETA=2025-03-25 09:10:15
[1847/4009] AYUWUM_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=72.0s, Completed=1837/4009, ETA=2025-03-25 09:10:12
[1848/4009] EVUNIT_clean_h_helium_293.0K_0.1bar_14.0 Done. TimeForThis=69.7s, Completed=1838/4009, ETA=2025-03-25 09:10:11
[1843/4009] FELVUP_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=87.9s, Completed=1839/4009, ETA=2025-03-25 09:10:04
[1846/4009] CEYPUT01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=81.6s, Completed=1840/4009, ETA=2025-03-25 09:10:09
[1858/4009] TACYAX_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=54.3s, Completed=1841/4009, ETA=2025-03-25 09:10:05
[1837/4009] IQOHUT_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=107.2s, Completed=1842/4009, ETA=2025-03-25 09:10:06
[1845/4009] j.jssc.2015.06.039_mmc5_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=91.7s, Completed=1843/4009, ETA=2025-03-25 09:10:00
[1835/4009] REVYUO_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=114.2s, Completed=1844/4009, ETA=2025-03-25 09:09:56
[1859/4009] EMUTUD_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=65.6s, Completed=1845/4009, ETA=2025-03-25 09:10:05
[1841/4009] CAHLEE_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=107.1s, Completed=1846/4009, ETA=2025-03-25 09:10:00
[1853/4009] XASPEP_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=75.3s, Completed=1847/4009, ETA=2025-03-25 09:09:56
[1857/4009] HEBTAL_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=72.4s, Completed=1848/4009, ETA=2025-03-25 09:09:51
[1863/4009] YILKAH_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=67.0s, Completed=1849/4009, ETA=2025-03-25 09:10:13
[1869/4009] XAPNIN_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=49.7s, Completed=1850/4009, ETA=2025-03-25 09:10:34
[1864/4009] GIWCOF_ion_b_helium_293.0K_0.1bar_14.0 Done. TimeForThis=78.8s, Completed=1851/4009, ETA=2025-03-25 09:10:33
[1877/4009] DUGMOJ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=38.2s, Completed=1852/4009, ETA=2025-03-25 09:10:28
[1850/4009] PIHNUQ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=116.1s, Completed=1853/4009, ETA=2025-03-25 09:10:26
[1865/4009] KUGFAU_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=79.8s, Completed=1854/4009, ETA=2025-03-25 09:10:20
[1803/4009] WOYJEB_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=246.4s, Completed=1855/4009, ETA=2025-03-25 09:10:14
[1866/4009] TONMEQ_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=82.3s, Completed=1856/4009, ETA=2025-03-25 09:10:14
[1823/4009] PACZOK_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=206.5s, Completed=1857/4009, ETA=2025-03-25 09:10:14
[1867/4009] ECEZAO_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=73.3s, Completed=1858/4009, ETA=2025-03-25 09:10:08
[1861/4009] cg500975j_si_002_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=97.2s, Completed=1859/4009, ETA=2025-03-25 09:10:09
[1870/4009] ADAXEK_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=66.0s, Completed=1860/4009, ETA=2025-03-25 09:10:08
[1873/4009] IJATIW_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=58.8s, Completed=1861/4009, ETA=2025-03-25 09:10:02
[1854/4009] XEXLET_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=118.4s, Completed=1862/4009, ETA=2025-03-25 09:09:56
[1880/4009] WUJPIC_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=48.7s, Completed=1863/4009, ETA=2025-03-25 09:09:59
[1862/4009] FOFCIO_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=103.7s, Completed=1864/4009, ETA=2025-03-25 09:09:53
[1849/4009] GEZYUH_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=145.8s, Completed=1865/4009, ETA=2025-03-25 09:10:11
[1875/4009] CUWXAV_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=71.6s, Completed=1866/4009, ETA=2025-03-25 09:10:08
[1852/4009] BASSOF_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=146.0s, Completed=1867/4009, ETA=2025-03-25 09:10:17
[1871/4009] LUPYAX_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=88.6s, Completed=1868/4009, ETA=2025-03-25 09:10:11
[1874/4009] VARREL_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=84.1s, Completed=1869/4009, ETA=2025-03-25 09:10:09
[1886/4009] cg500175k_si_001_auto_helium_293.0K_0.1bar_14.0 Done. TimeForThis=40.2s, Completed=1870/4009, ETA=2025-03-25 09:10:05
[1879/4009] IWELIG01_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=73.3s, Completed=1871/4009, ETA=2025-03-25 09:10:00
[1883/4009] SETQOZ_SL_helium_293.0K_0.1bar_14.0 Done. TimeForThis=47.6s, Completed=1872/4009, ETA=2025-03-25 09:09:56
[1876/4009] QOJYEV_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=85.4s, Completed=1873/4009, ETA=2025-03-25 09:09:54
[1881/4009] QIVZEC_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=78.4s, Completed=1874/4009, ETA=2025-03-25 09:09:55
[1889/4009] BEJZAS_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=47.3s, Completed=1875/4009, ETA=2025-03-25 09:09:56
[1898/4009] MAGNEQ03_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=22.8s, Completed=1876/4009, ETA=2025-03-25 09:09:50
[1856/4009] XANKOO_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=158.1s, Completed=1877/4009, ETA=2025-03-25 09:09:51
[1884/4009] XAFFIV_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=57.8s, Completed=1878/4009, ETA=2025-03-25 09:09:46
[1890/4009] VIDVUB_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=51.0s, Completed=1879/4009, ETA=2025-03-25 09:09:44
[1887/4009] MAKFOW_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=59.3s, Completed=1880/4009, ETA=2025-03-25 09:09:43
[1891/4009] IKETOH_manual_helium_293.0K_0.1bar_14.0 Done. TimeForThis=53.9s, Completed=1881/4009, ETA=2025-03-25 09:09:38
[1860/4009] ZERNOB_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=154.8s, Completed=1882/4009, ETA=2025-03-25 09:09:42
[1882/4009] OPUDOT_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=85.3s, Completed=1883/4009, ETA=2025-03-25 09:09:41
[1888/4009] GAYGAQ_clean_h_helium_293.0K_0.1bar_14.0 Done. TimeForThis=67.4s, Completed=1884/4009, ETA=2025-03-25 09:09:35
[1895/4009] AFOVEX_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=67.8s, Completed=1885/4009, ETA=2025-03-25 09:09:56
[1832/4009] FUVDEH12_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=244.5s, Completed=1886/4009, ETA=2025-03-25 09:09:52
[1900/4009] EBEXAM_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=44.8s, Completed=1887/4009, ETA=2025-03-25 09:09:47
[1897/4009] CDLGLU10_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=69.2s, Completed=1888/4009, ETA=2025-03-25 09:09:50
[1872/4009] c5ce02254a_c5ce02254a2_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=137.7s, Completed=1889/4009, ETA=2025-03-25 09:09:44
[1885/4009] HOVQAM_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=92.1s, Completed=1890/4009, ETA=2025-03-25 09:09:45
[1896/4009] YUYLOV_clean_helium_293.0K_0.1bar_14.0 Done. TimeForThis=86.0s, Completed=1891/4009, ETA=2025-03-25 09:10:07
