---- START at 2025-03-26 23:46:40, Target=6012/6012 ----
[1/6012] __pycache__ FAILED: Command '/home/ys/Research/PSID_server_room/simulations/[02]RASPA/bin/simulate simulation.input' died with <Signals.SIGSEGV: 11>.
[25/6012] ECOLEP_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=31.6s, Completed=1/6012, ETA=2025-03-29 04:38:20
[3697/6012] PEDMER_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=55.9s, Completed=3685/6012, ETA=2025-03-27 04:03:29
[3682/6012] GUXSEY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=102.6s, Completed=3686/6012, ETA=2025-03-27 04:03:26
[3693/6012] MIXYID_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=67.1s, Completed=3687/6012, ETA=2025-03-27 04:03:24
[3689/6012] TARWAK_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=87.0s, Completed=3688/6012, ETA=2025-03-27 04:03:27
[3704/6012] LOGBEO_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=45.6s, Completed=3689/6012, ETA=2025-03-27 04:03:24
[3642/6012] AWIBAK_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=215.9s, Completed=3690/6012, ETA=2025-03-27 04:03:35
[3708/6012] XOSPOK_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=52.7s, Completed=3691/6012, ETA=2025-03-27 04:03:38
[3633/6012] NICZAA_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=245.2s, Completed=3692/6012, ETA=2025-03-27 04:03:37
[3702/6012] GOSRIP_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=65.0s, Completed=3693/6012, ETA=2025-03-27 04:03:34
[3710/6012] KUDYUE_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=54.0s, Completed=3694/6012, ETA=2025-03-27 04:03:34
[3705/6012] HEZKIH_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=66.1s, Completed=3695/6012, ETA=2025-03-27 04:03:34
[3711/6012] UJEGUL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=58.0s, Completed=3696/6012, ETA=2025-03-27 04:03:34
[3712/6012] PUPXII01_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=54.7s, Completed=3697/6012, ETA=2025-03-27 04:03:32
[3692/6012] XOPJAO_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=106.1s, Completed=3698/6012, ETA=2025-03-27 04:03:40
[3690/6012] MIDCAF_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=124.1s, Completed=3699/6012, ETA=2025-03-27 04:03:43
[3707/6012] MICNIW_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=80.3s, Completed=3701/6012, ETA=2025-03-27 04:03:40
[3673/6012] QOFDAS_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=165.4s, Completed=3701/6012, ETA=2025-03-27 04:03:40
[3721/6012] AZAWAZ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=45.9s, Completed=3702/6012, ETA=2025-03-27 04:03:36
[3713/6012] BEGBOG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=71.9s, Completed=3703/6012, ETA=2025-03-27 04:03:35
[3718/6012] HIWKII_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=52.2s, Completed=3704/6012, ETA=2025-03-27 04:03:32
[3714/6012] ATICAH_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=63.0s, Completed=3705/6012, ETA=2025-03-27 04:03:29
[3719/6012] EWUSUL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=53.5s, Completed=3706/6012, ETA=2025-03-27 04:03:28
[3709/6012] CAYKEU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=83.8s, Completed=3707/6012, ETA=2025-03-27 04:03:27
[3717/6012] OCUGEZ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=61.7s, Completed=3708/6012, ETA=2025-03-27 04:03:27
[3723/6012] QUMFUB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=52.0s, Completed=3709/6012, ETA=2025-03-27 04:03:25
[3720/6012] YEDKUO_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=65.3s, Completed=3710/6012, ETA=2025-03-27 04:03:32
[3686/6012] WEFDIW_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=153.7s, Completed=3711/6012, ETA=2025-03-27 04:03:34
[3724/6012] CERMIV_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=60.4s, Completed=3712/6012, ETA=2025-03-27 04:03:41
[3700/6012] c6ta00429f_c6ta00429f2_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=121.9s, Completed=3713/6012, ETA=2025-03-27 04:03:39
[3725/6012] ja5b02777_si_008_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=57.0s, Completed=3714/6012, ETA=2025-03-27 04:03:35
[3658/6012] UHOHEG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=244.5s, Completed=3715/6012, ETA=2025-03-27 04:03:42
[3728/6012] AFOTOF_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=59.3s, Completed=3716/6012, ETA=2025-03-27 04:03:38
[3729/6012] MAXHOK_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=57.1s, Completed=3717/6012, ETA=2025-03-27 04:03:35
[3706/6012] UJOJAG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=123.5s, Completed=3718/6012, ETA=2025-03-27 04:03:32
[3715/6012] RETVIW_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=97.3s, Completed=3719/6012, ETA=2025-03-27 04:03:35
[3703/6012] c5dt04033g_c5dt04033g2_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=136.0s, Completed=3720/6012, ETA=2025-03-27 04:03:37
[3716/6012] SIRZUQ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=101.1s, Completed=3721/6012, ETA=2025-03-27 04:03:34
[3694/6012] TUZNOS_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=159.9s, Completed=3722/6012, ETA=2025-03-27 04:03:30
[3726/6012] UHISEK_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=77.5s, Completed=3723/6012, ETA=2025-03-27 04:03:33
[3738/6012] GUQWOG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=50.2s, Completed=3724/6012, ETA=2025-03-27 04:03:30
[3722/6012] SOXHUI_SL_helium_293.0K_0.01bar_14.0 Done. TimeForThis=95.2s, Completed=3725/6012, ETA=2025-03-27 04:03:28
[3739/6012] NOSTUM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=56.4s, Completed=3726/6012, ETA=2025-03-27 04:03:33
[3732/6012] XEFKOI_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=68.0s, Completed=3727/6012, ETA=2025-03-27 04:03:30
[3737/6012] ITONAI_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=58.7s, Completed=3728/6012, ETA=2025-03-27 04:03:26
[3743/6012] OQIQIQ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=50.7s, Completed=3729/6012, ETA=2025-03-27 04:03:24
[3730/6012] ZULNAX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=79.5s, Completed=3730/6012, ETA=2025-03-27 04:03:22
[3735/6012] NEHZIK_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=64.3s, Completed=3731/6012, ETA=2025-03-27 04:03:20
[3736/6012] GIKMOD02_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=66.7s, Completed=3732/6012, ETA=2025-03-27 04:03:20
[3733/6012] SEYNAM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=73.7s, Completed=3733/6012, ETA=2025-03-27 04:03:21
[3744/6012] WARFAY05_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=55.2s, Completed=3734/6012, ETA=2025-03-27 04:03:22
[3734/6012] ATIJUJ_manual_helium_293.0K_0.01bar_14.0 Done. TimeForThis=76.4s, Completed=3735/6012, ETA=2025-03-27 04:03:23
[3740/6012] CUMDUK_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=71.4s, Completed=3736/6012, ETA=2025-03-27 04:03:20
[3695/6012] IFENOY02_SL_helium_293.0K_0.01bar_14.0 Done. TimeForThis=192.2s, Completed=3737/6012, ETA=2025-03-27 04:03:25
[3747/6012] PEGQUP_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=55.3s, Completed=3738/6012, ETA=2025-03-27 04:03:25
[3745/6012] FIZPOV_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=64.5s, Completed=3739/6012, ETA=2025-03-27 04:03:22
[3680/6012] LOQSEQ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=242.6s, Completed=3740/6012, ETA=2025-03-27 04:03:20
[3742/6012] ILIFUE_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=81.6s, Completed=3741/6012, ETA=2025-03-27 04:03:22
[3699/6012] acs.inorgchem.6b00186_ic6b00186_si_003_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=186.5s, Completed=3742/6012, ETA=2025-03-27 04:03:20
[3741/6012] JOKXUC10_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=86.5s, Completed=3743/6012, ETA=2025-03-27 04:03:18
[3754/6012] WEYQAU15_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=47.5s, Completed=3744/6012, ETA=2025-03-27 04:03:15
[3752/6012] PUYHOI_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=59.2s, Completed=3745/6012, ETA=2025-03-27 04:03:16
[3750/6012] QETCUO_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=61.9s, Completed=3746/6012, ETA=2025-03-27 04:03:14
[3753/6012] SARNOQ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=58.7s, Completed=3747/6012, ETA=2025-03-27 04:03:14
[3749/6012] PIDMEV01_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=64.4s, Completed=3748/6012, ETA=2025-03-27 04:03:10
[3758/6012] MONQIR_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=55.8s, Completed=3749/6012, ETA=2025-03-27 04:03:17
[3746/6012] GOYYIE_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=81.7s, Completed=3750/6012, ETA=2025-03-27 04:03:16
[3759/6012] ECUDAI_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=62.9s, Completed=3751/6012, ETA=2025-03-27 04:03:22
[3748/6012] RUFTET_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=87.7s, Completed=3752/6012, ETA=2025-03-27 04:03:19
[3768/6012] MODJOG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=47.6s, Completed=3753/6012, ETA=2025-03-27 04:03:20
[3760/6012] CELZEA_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=61.3s, Completed=3754/6012, ETA=2025-03-27 04:03:16
[3764/6012] VICYOX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=58.4s, Completed=3755/6012, ETA=2025-03-27 04:03:13
[3761/6012] UZOBER_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=65.8s, Completed=3756/6012, ETA=2025-03-27 04:03:16
[3766/6012] EGELUY01_manual_helium_293.0K_0.01bar_14.0 Done. TimeForThis=60.3s, Completed=3757/6012, ETA=2025-03-27 04:03:14
[3771/6012] c5ce02473k_c5ce02473k2_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=46.6s, Completed=3758/6012, ETA=2025-03-27 04:03:13
[3757/6012] HOWPIU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=81.7s, Completed=3759/6012, ETA=2025-03-27 04:03:16
[3765/6012] GEFFUT_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=74.5s, Completed=3760/6012, ETA=2025-03-27 04:03:20
[3731/6012] RUBTAK08_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=156.8s, Completed=3761/6012, ETA=2025-03-27 04:03:20
[3772/6012] YUKJUL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=58.9s, Completed=3762/6012, ETA=2025-03-27 04:03:21
[3783/6012] YIWNUN_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=36.3s, Completed=3763/6012, ETA=2025-03-27 04:03:17
[3756/6012] SARGOJ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=100.6s, Completed=3764/6012, ETA=2025-03-27 04:03:19
[3786/6012] ITAPIC_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=42.2s, Completed=3765/6012, ETA=2025-03-27 04:03:34
[3763/6012] KESBOA_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=99.5s, Completed=3766/6012, ETA=2025-03-27 04:03:32
[3769/6012] GOXMEN_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=86.1s, Completed=3767/6012, ETA=2025-03-27 04:03:29
[3777/6012] DUNXUH_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=68.7s, Completed=3768/6012, ETA=2025-03-27 04:03:25
[3727/6012] PETWUI_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=193.6s, Completed=3769/6012, ETA=2025-03-27 04:03:32
[3762/6012] SEHMIC_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=111.4s, Completed=3770/6012, ETA=2025-03-27 04:03:32
[3773/6012] KOHKIC_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=87.3s, Completed=3771/6012, ETA=2025-03-27 04:03:30
[3770/6012] OZUMIH_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=99.0s, Completed=3772/6012, ETA=2025-03-27 04:03:30
[3775/6012] PAMVEG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=92.6s, Completed=3773/6012, ETA=2025-03-27 04:03:39
[3767/6012] ZIZTEJ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=115.8s, Completed=3774/6012, ETA=2025-03-27 04:03:38
[3774/6012] GUXSIC_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=98.8s, Completed=3775/6012, ETA=2025-03-27 04:03:34
[3779/6012] ABAVIJ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=92.1s, Completed=3776/6012, ETA=2025-03-27 04:03:36
[3781/6012] MUNNUF_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=91.6s, Completed=3777/6012, ETA=2025-03-27 04:03:37
[3778/6012] SEHNEZ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=105.2s, Completed=3778/6012, ETA=2025-03-27 04:03:44
[3784/6012] CAVREY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=91.9s, Completed=3779/6012, ETA=2025-03-27 04:03:44
[3796/6012] SIWSUO_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=60.0s, Completed=3780/6012, ETA=2025-03-27 04:03:43
[3794/6012] GASSEB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=65.7s, Completed=3781/6012, ETA=2025-03-27 04:03:39
[3800/6012] KARNID_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=43.8s, Completed=3782/6012, ETA=2025-03-27 04:03:36
[3795/6012] WICGEV_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=64.3s, Completed=3783/6012, ETA=2025-03-27 04:03:33
[3791/6012] DAFHID_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=80.4s, Completed=3784/6012, ETA=2025-03-27 04:03:32
[3751/6012] KULZEY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=175.1s, Completed=3785/6012, ETA=2025-03-27 04:03:36
[3787/6012] j.inoche.2016.10.027_INOCHE-D-16-00460-Structure_1_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=94.7s, Completed=3786/6012, ETA=2025-03-27 04:03:36
[3789/6012] OBAHIL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=94.4s, Completed=3787/6012, ETA=2025-03-27 04:03:33
[3802/6012] WENSIS_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=55.6s, Completed=3788/6012, ETA=2025-03-27 04:03:32
[3793/6012] QIDDAI02_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=86.5s, Completed=3789/6012, ETA=2025-03-27 04:03:32
[3785/6012] ALIFUY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=103.7s, Completed=3790/6012, ETA=2025-03-27 04:03:28
[3798/6012] YEGDAR_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=80.1s, Completed=3791/6012, ETA=2025-03-27 04:03:36
[3805/6012] VAKNED_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=56.2s, Completed=3792/6012, ETA=2025-03-27 04:03:34
[3799/6012] cg200615s_si_002_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=72.0s, Completed=3793/6012, ETA=2025-03-27 04:03:34
[3755/6012] RUWZUG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=192.1s, Completed=3794/6012, ETA=2025-03-27 04:03:42
[3797/6012] VALXIS_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=99.7s, Completed=3795/6012, ETA=2025-03-27 04:03:45
[3792/6012] c6dt00271d_c6dt00271d2_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=118.9s, Completed=3796/6012, ETA=2025-03-27 04:03:47
[3790/6012] UJOKIP01_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=122.3s, Completed=3797/6012, ETA=2025-03-27 04:03:43
[3825/6012] COXHIH_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=25.0s, Completed=3798/6012, ETA=2025-03-27 04:03:47
[3814/6012] WAMRIN_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=52.7s, Completed=3799/6012, ETA=2025-03-27 04:03:49
[3807/6012] RAZXIA01_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=73.7s, Completed=3800/6012, ETA=2025-03-27 04:03:46
[3817/6012] MAXHAW_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=57.0s, Completed=3801/6012, ETA=2025-03-27 04:03:50
[3811/6012] c5ce00931f_c5ce00931f2_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=72.0s, Completed=3802/6012, ETA=2025-03-27 04:03:50
[3815/6012] GADMAA_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=62.1s, Completed=3803/6012, ETA=2025-03-27 04:03:48
[3809/6012] FIPXEJ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=87.6s, Completed=3804/6012, ETA=2025-03-27 04:03:55
[3808/6012] RIPWEU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=89.7s, Completed=3805/6012, ETA=2025-03-27 04:03:54
[3801/6012] AXUHEH_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=114.6s, Completed=3806/6012, ETA=2025-03-27 04:03:52
[3821/6012] VUCDEE_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=63.8s, Completed=3807/6012, ETA=2025-03-27 04:03:52
[3820/6012] XUDVAV_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=68.0s, Completed=3808/6012, ETA=2025-03-27 04:03:54
[3822/6012] ACOCUS_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=69.3s, Completed=3809/6012, ETA=2025-03-27 04:03:56
[3826/6012] QAVPOU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=67.3s, Completed=3810/6012, ETA=2025-03-27 04:04:08
[3810/6012] LAZPOT_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=108.4s, Completed=3811/6012, ETA=2025-03-27 04:04:06
[3823/6012] MURFIQ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=78.2s, Completed=3812/6012, ETA=2025-03-27 04:04:02
[3813/6012] TAGTUT_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=96.6s, Completed=3813/6012, ETA=2025-03-27 04:03:59
[3816/6012] FIFMUD_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=101.1s, Completed=3814/6012, ETA=2025-03-27 04:04:06
[3803/6012] FEZQEI_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=140.2s, Completed=3815/6012, ETA=2025-03-27 04:04:07
[3788/6012] LUXFUG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=189.0s, Completed=3816/6012, ETA=2025-03-27 04:04:04
[3804/6012] BONWIL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=139.2s, Completed=3817/6012, ETA=2025-03-27 04:04:02
[3829/6012] SIYXIH_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=67.8s, Completed=3818/6012, ETA=2025-03-27 04:03:59
[3806/6012] SIVSOH_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=145.5s, Completed=3819/6012, ETA=2025-03-27 04:04:10
[3833/6012] TEVZOK_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=64.9s, Completed=3820/6012, ETA=2025-03-27 04:04:06
[3819/6012] HUPQIU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=108.9s, Completed=3821/6012, ETA=2025-03-27 04:04:02
[3840/6012] SALRUU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=46.3s, Completed=3822/6012, ETA=2025-03-27 04:04:01
[3835/6012] WERHIK_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=72.8s, Completed=3823/6012, ETA=2025-03-27 04:04:16
[3843/6012] NAKLIW_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=50.2s, Completed=3824/6012, ETA=2025-03-27 04:04:15
[3839/6012] GIKMOD10_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=67.1s, Completed=3825/6012, ETA=2025-03-27 04:04:19
[3776/6012] AHIYUN_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=252.3s, Completed=3826/6012, ETA=2025-03-27 04:04:18
[3818/6012] POXHIU_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=137.6s, Completed=3827/6012, ETA=2025-03-27 04:04:15
[3831/6012] BIHBAX_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=98.3s, Completed=3828/6012, ETA=2025-03-27 04:04:13
[3837/6012] JOHQUT_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=83.5s, Completed=3829/6012, ETA=2025-03-27 04:04:14
[3845/6012] RIGTIL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=51.7s, Completed=3830/6012, ETA=2025-03-27 04:04:10
[3830/6012] HIWXER_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=103.3s, Completed=3831/6012, ETA=2025-03-27 04:04:09
[3824/6012] j.apcatb.2016.05.072_1_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=136.7s, Completed=3832/6012, ETA=2025-03-27 04:04:14
[3844/6012] LARVIM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=61.8s, Completed=3833/6012, ETA=2025-03-27 04:04:12
[3851/6012] ZAXQOG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=49.5s, Completed=3834/6012, ETA=2025-03-27 04:04:11
[3834/6012] CIXBUH_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=103.7s, Completed=3835/6012, ETA=2025-03-27 04:04:08
[3836/6012] COCMAJ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=96.9s, Completed=3836/6012, ETA=2025-03-27 04:04:05
[3842/6012] C6DT02320G_c6dt02320g2_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=78.9s, Completed=3837/6012, ETA=2025-03-27 04:04:01
[3847/6012] YOBYEV_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=67.1s, Completed=3838/6012, ETA=2025-03-27 04:04:03
[3828/6012] UZUNAF_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=127.9s, Completed=3839/6012, ETA=2025-03-27 04:04:01
[3856/6012] XEHFUL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=49.8s, Completed=3840/6012, ETA=2025-03-27 04:04:06
[3838/6012] AQEFOS_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=99.5s, Completed=3841/6012, ETA=2025-03-27 04:04:02
[3841/6012] RAHPAT_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=98.0s, Completed=3842/6012, ETA=2025-03-27 04:04:05
[3827/6012] JORLEJ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=147.3s, Completed=3843/6012, ETA=2025-03-27 04:04:04
[3832/6012] RIPNUB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=126.5s, Completed=3844/6012, ETA=2025-03-27 04:04:01
[3812/6012] NUDLAA_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=183.3s, Completed=3845/6012, ETA=2025-03-27 04:04:01
[3858/6012] NUCPIM_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=45.9s, Completed=3846/6012, ETA=2025-03-27 04:03:58
[3849/6012] BOKQEZ_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=74.3s, Completed=3847/6012, ETA=2025-03-27 04:03:54
[3860/6012] XAFFER_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=44.3s, Completed=3848/6012, ETA=2025-03-27 04:03:59
[3861/6012] XAMDUM04_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=46.1s, Completed=3849/6012, ETA=2025-03-27 04:03:58
[3846/6012] UGEPEB_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=93.1s, Completed=3850/6012, ETA=2025-03-27 04:03:55
[3854/6012] MISQIQ06_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=74.2s, Completed=3851/6012, ETA=2025-03-27 04:03:57
[3882/6012] GARQUO_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=9.8s, Completed=3852/6012, ETA=2025-03-27 04:03:58
[3850/6012] KUVMUL_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=97.4s, Completed=3853/6012, ETA=2025-03-27 04:04:07
[3859/6012] JIZWOG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=65.2s, Completed=3854/6012, ETA=2025-03-27 04:04:05
[3871/6012] RUGHUY_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=47.8s, Completed=3855/6012, ETA=2025-03-27 04:04:04
[3876/6012] XEQGAC_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=37.3s, Completed=3856/6012, ETA=2025-03-27 04:04:07
[3868/6012] GIMSIG_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=57.7s, Completed=3857/6012, ETA=2025-03-27 04:04:09
[3865/6012] OCURIO_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=70.1s, Completed=3858/6012, ETA=2025-03-27 04:04:10
[3867/6012] OCUVUF_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=63.2s, Completed=3859/6012, ETA=2025-03-27 04:04:06
[3855/6012] ic049498msi20040906_121120_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=101.0s, Completed=3860/6012, ETA=2025-03-27 04:04:03
[3869/6012] GUZVOO_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=62.9s, Completed=3861/6012, ETA=2025-03-27 04:04:02
[3863/6012] REJLIC_clean_helium_293.0K_0.01bar_14.0 Done. TimeForThis=76.5s, Completed=3862/6012, ETA=2025-03-27 04:04:01
